,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime
950,2.0,4.0,4.0,0,Travel_Rarely,Sales,28,3,Life Sciences,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,1,3,7.968867337164722
951,3.0,4.0,4.0,0,Travel_Rarely,Sales,17,4,Medical,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,2,3,6.2356461611825
952,2.0,2.0,3.0,0,Travel_Rarely,Sales,3,3,Life Sciences,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,3,3,7.787044252044167
953,3.0,4.0,2.0,0,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3,3,6.5136454046638885
954,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,3,3,7.057042624520833
955,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,12,2,Medical,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3,3,9.220522675736945
956,3.0,4.0,3.0,0,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,4,3,8.505449790794723
957,1.0,4.0,4.0,0,Travel_Frequently,Research & Development,13,3,Life Sciences,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,3,3,8.161027658559723
958,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,25,4,Life Sciences,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,1,3,8.093515046296112
959,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3,3,6.71120060437
960,4.0,3.0,3.0,0,Travel_Rarely,Sales,6,4,Marketing,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,3,3,7.034598364598334
961,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,2,Life Sciences,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,3,3,7.9256325156325
962,3.0,4.0,2.0,0,Travel_Rarely,Human Resources,1,4,Life Sciences,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,1,3,6.286331168831111
963,3.0,3.0,2.0,0,Non-Travel,Sales,2,3,Life Sciences,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,2,3,6.2971847163616665
964,4.0,3.0,3.0,1,Travel_Rarely,Sales,6,2,Medical,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,0,2,3,6.382531645569444
965,3.0,3.0,1.0,1,Travel_Frequently,Research & Development,1,3,Medical,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,10,3,3,6.786419362400278
966,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,9,1,Medical,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,2,3,3,7.719782312925
967,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,6,3,4,6.578455702398333
968,1.0,3.0,2.0,0,Travel_Frequently,Sales,1,1,Marketing,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,3,3,3,6.908069075712778
969,2.0,3.0,4.0,0,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,3,3,3,7.19040082846
970,3.0,2.0,3.0,0,Non-Travel,Sales,2,2,Medical,2,Research Scientist,Married,107980,6.0,14,2,10.0,5,3,1,2,1,3,7.722730880230833
971,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,0,3,3,9.783942803563056
972,2.0,1.0,4.0,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2,2,3,5.991006944444444
973,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,6,3,Medical,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,9,2,3,7.5757456739525
974,4.0,3.0,3.0,0,Travel_Rarely,Sales,8,4,Life Sciences,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,7,3,4,7.379968043264444
975,2.0,4.0,2.0,0,Travel_Rarely,Sales,9,4,Marketing,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,8,3,3,7.276453178068889
976,3.0,2.0,1.0,0,Non-Travel,Research & Development,3,2,Life Sciences,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,0,3,3,7.688438534278889
977,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,1,4,Technical Degree,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3,3,4,9.79935666185639
978,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,1,3,Medical,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2,3,4,10.377021152951944
979,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,26,3,Medical,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,0,3,3,7.014081726354444
980,3.0,2.0,1.0,0,Travel_Rarely,Sales,6,4,Life Sciences,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,2,3,3,6.026296690307222
981,4.0,4.0,2.0,0,Travel_Frequently,Sales,3,3,Marketing,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4,3,3,6.4613060224088885
982,4.0,4.0,3.0,0,Non-Travel,Research & Development,3,3,Life Sciences,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,8,2,3,10.198464912280556
983,4.0,3.0,1.0,0,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,2,2,3,7.598678004535
984,2.0,2.0,2.0,0,Travel_Rarely,Sales,6,3,Life Sciences,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,8,2,3,7.906652949245278
985,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,19,4,Medical,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3,3,3,7.786297453703611
986,4.0,1.0,3.0,0,Travel_Frequently,Sales,9,3,Life Sciences,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,7,3,3,6.223947491795555
987,1.0,4.0,,0,Travel_Frequently,Sales,3,4,Marketing,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1,3,3,5.9508617021275
988,3.0,4.0,2.0,1,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3,3,6.717698067632778
989,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,4,3,7.609416666666666
990,3.0,4.0,2.0,0,Travel_Rarely,Sales,3,3,Life Sciences,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,2,3,6.3037991266375
991,2.0,2.0,3.0,1,Travel_Rarely,Sales,4,3,Marketing,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,3,3,6.805719311013889
992,4.0,3.0,4.0,0,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,3,4,8.804921296296111
993,3.0,1.0,3.0,0,Travel_Rarely,Sales,7,3,Life Sciences,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3,3,8.030652958152778
994,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,1,2,Medical,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,2,3,9.935644631973611
995,4.0,2.0,2.0,0,Non-Travel,Research & Development,2,4,Medical,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,3,3,7.386259746588611
996,4.0,4.0,4.0,0,Travel_Rarely,Sales,3,4,Marketing,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,3,3,7.6975621047875
997,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1,3,8.278268762183055
998,3.0,2.0,2.0,0,Travel_Frequently,Research & Development,28,3,Medical,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3,3,7.878654195011111
999,1.0,3.0,3.0,1,Travel_Rarely,Human Resources,9,4,Human Resources,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,3,3,6.192529843893333
1000,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,3,4,Other,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,3,3,6.292075958701944
1001,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,1,Medical,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3,3,6.826139005113889
1002,2.0,2.0,3.0,0,Non-Travel,Research & Development,10,4,Life Sciences,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,3,3,6.016168372319444
1003,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2,3,9.019432624113334
1004,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,1,4,Other,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3,3,8.407244212962778
1005,2.0,2.0,2.0,0,Travel_Rarely,Human Resources,1,3,Other,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,3,3,6.683682336182223
1006,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3,4,7.606161398467222
1007,4.0,2.0,2.0,0,Non-Travel,Research & Development,14,3,Other,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,3,3,6.713771551723889
1008,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,5,3,Medical,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3,3,6.261173872617222
1009,4.0,3.0,3.0,0,Non-Travel,Research & Development,7,4,Medical,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,2,4,8.17460018596
1010,1.0,3.0,2.0,0,Non-Travel,Research & Development,10,4,Medical,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,4,3,8.107574233716388
1011,2.0,4.0,3.0,0,Travel_Rarely,Sales,16,2,Marketing,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,3,3,6.088437796771111
1012,4.0,4.0,3.0,0,Travel_Rarely,Sales,10,2,Life Sciences,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,3,3,7.7034301001819445
1013,2.0,2.0,3.0,1,Travel_Rarely,Sales,1,2,Marketing,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,4,3,7.487674940898334
1014,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,2,3,6.379568032015
1015,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,1,3,Other,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3,3,8.877802926383055
1016,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,8,5,Life Sciences,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,2,3,7.2943151340994445
1017,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,3,3,6.720105485231945
1018,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,24,1,Life Sciences,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2,3,7.974443296602222
1019,3.0,4.0,3.0,0,Travel_Rarely,Sales,3,4,Marketing,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,4,3,10.019207482993055
1020,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,27,3,Technical Degree,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,2,3,9.5464050925925
1021,3.0,2.0,2.0,1,Travel_Frequently,Sales,10,4,Life Sciences,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,4,3,9.284885265700277
1022,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,19,2,Technical Degree,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3,3,6.111245126705556
1023,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,15,4,Life Sciences,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3,4,8.590969189713611
1024,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,8,5,Medical,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,3,3,8.001345804988611
1025,3.0,4.0,4.0,0,Travel_Rarely,Sales,9,3,Medical,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3,3,7.3981598738475
1026,3.0,3.0,3.0,0,Travel_Rarely,Sales,3,4,Marketing,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,2,3,6.896431892143055
1027,2.0,2.0,3.0,0,Non-Travel,Research & Development,9,2,Life Sciences,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2,3,3,6.6930086877
1028,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,2,2,Medical,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2,3,3,6.599432367149722
1029,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,7,4,Other,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0,3,3,6.597798220298055
1030,2.0,4.0,3.0,0,Non-Travel,Sales,10,1,Life Sciences,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7,3,3,6.677146038443333
1031,1.0,2.0,3.0,0,Non-Travel,Sales,6,4,Marketing,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8,3,3,7.8026946721311115
1032,4.0,1.0,2.0,1,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7,4,4,7.8939371980675
1033,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8,3,3,6.208432784636389
1034,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,2,1,Medical,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2,3,6.198692468619167
1035,1.0,3.0,2.0,0,Non-Travel,Human Resources,8,5,Medical,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2,3,3,7.418051868239722
1036,2.0,2.0,1.0,0,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2,1,3,7.800170212765833
1037,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,1,1,Technical Degree,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2,3,10.323418715846945
1038,1.0,3.0,3.0,0,Travel_Rarely,Sales,26,3,Marketing,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2,3,3,7.069740663900278
1039,4.0,2.0,3.0,1,Travel_Rarely,Human Resources,2,1,Technical Degree,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4,2,3,8.694336956521667
1040,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,10,3,Medical,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7,3,3,7.967791383219722
1041,3.0,4.0,3.0,0,Travel_Rarely,Sales,27,2,Medical,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3,3,3,6.591388888888889
1042,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8,2,3,7.373935584291111
1043,2.0,2.0,2.0,0,Non-Travel,Research & Development,2,4,Medical,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14,3,3,6.604357567443889
1044,2.0,3.0,4.0,0,Travel_Rarely,Research & Development,8,1,Technical Degree,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3,2,3,7.404206871345
1045,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,19,5,Medical,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10,3,3,10.709711583924166
1046,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7,3,3,7.227238631035833
1047,4.0,4.0,2.0,0,Travel_Rarely,Sales,27,4,Medical,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,7,2,3,7.084196991751389
1048,1.0,1.0,3.0,0,Travel_Frequently,Sales,8,4,Other,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,2,3,3,7.490906619385278
1049,3.0,1.0,3.0,0,Travel_Rarely,Sales,1,2,Life Sciences,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,2,3,3,7.552442028985277
1050,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,19,3,Medical,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,3,1,3,9.511932773109166
1051,3.0,4.0,3.0,0,Travel_Rarely,Sales,8,3,Marketing,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,2,2,3,6.121894467689445
1052,1.0,3.0,3.0,0,Travel_Frequently,Research & Development,10,4,Technical Degree,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,2,3,3,9.588722222222222
1053,2.0,3.0,1.0,0,Non-Travel,Research & Development,2,3,Life Sciences,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,0,3,4,7.652531914893611
1054,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,0,3,3,6.1107210401888885
1055,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,8,2,Medical,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,0,2,3,8.6959682213075
1056,3.0,3.0,4.0,0,Non-Travel,Sales,1,4,Technical Degree,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,7,2,3,7.203180076628334
1057,4.0,2.0,3.0,0,Travel_Rarely,Sales,2,3,Technical Degree,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,0,3,3,10.658820330969167
1058,1.0,4.0,3.0,0,Travel_Frequently,Sales,8,3,Medical,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,7,3,4,6.996897342995
1059,4.0,4.0,2.0,0,Travel_Frequently,Sales,8,4,Life Sciences,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,2,3,3,10.206041092745556
1060,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,6,2,Medical,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,10,3,3,7.693395452414166
1061,4.0,4.0,4.0,0,Travel_Frequently,Sales,9,4,Life Sciences,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,0,3,3,7.601602657004722
1062,3.0,3.0,2.0,0,Non-Travel,Research & Development,11,3,Medical,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3,3,3,6.490872011251667
1063,2.0,3.0,3.0,0,Travel_Rarely,Sales,2,2,Life Sciences,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2,3,6.1002826941986115
1064,4.0,4.0,2.0,0,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,3,4,7.237116013071667
1065,3.0,4.0,3.0,0,Non-Travel,Research & Development,7,3,Life Sciences,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,2,3,7.694691225560278
1066,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,16,3,Medical,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,3,3,7.998587061086944
1067,4.0,3.0,3.0,0,Travel_Rarely,Sales,2,4,Medical,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,3,3,6.5933690640847225
1068,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,1,1,Medical,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,2,3,3,10.411639709329444
1069,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,23,1,Life Sciences,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8,3,3,7.870749299719722
1070,2.0,3.0,3.0,0,Travel_Rarely,Sales,2,3,Life Sciences,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8,4,3,7.082472100921667
1071,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,1,2,Medical,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0,3,4,7.980670212765833
1072,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14,2,3,6.301853764921945
1073,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9,2,3,6.104008438818333
1074,4.0,4.0,2.0,1,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0,2,3,8.589410018993334
1075,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,4,4,Medical,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,4,4,7.884351449275278
1076,4.0,1.0,2.0,0,Travel_Frequently,Research & Development,16,4,Medical,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3,3,4,7.683338001867222
1077,,4.0,3.0,0,Travel_Rarely,Research & Development,2,3,Technical Degree,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2,3,3,6.520391203703611
1078,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4,3,3,6.234294962335
1079,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,29,2,Life Sciences,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,4,3,7.032183064121389
1080,2.0,4.0,2.0,1,Travel_Rarely,Sales,12,4,Life Sciences,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0,3,3,7.692906920077778
1081,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,16,2,Life Sciences,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0,3,3,10.503807727480556
1082,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7,2,3,9.495159243295
1083,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,4,Life Sciences,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2,3,3,7.4794879943502774
1084,3.0,4.0,3.0,0,Travel_Rarely,Sales,14,2,Technical Degree,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0,3,3,8.1226226551225
1085,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,5,5,Life Sciences,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2,2,3,7.120189933523055
1086,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,7,2,Medical,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4,4,3,8.666963519313056
1087,4.0,2.0,3.0,0,Travel_Rarely,Sales,2,1,Technical Degree,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2,2,4,10.470496113397223
1088,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,3,3,Medical,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8,2,3,7.106643709825278
1089,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,5,3,Medical,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8,1,3,6.496840430738889
1090,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,3,3,Other,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16,3,3,6.775284608378611
1091,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,26,2,Life Sciences,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0,2,3,9.30175186741361
1092,1.0,3.0,,0,Travel_Rarely,Research & Development,4,3,Technical Degree,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7,2,4,7.590319865319723
1093,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,2,3,Life Sciences,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7,4,3,7.232274805669722
1094,2.0,1.0,3.0,0,Travel_Rarely,Sales,1,2,Medical,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2,3,3,7.077287920700556
1095,4.0,1.0,3.0,1,Non-Travel,Research & Development,27,2,Life Sciences,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0,3,3,10.187851063829722
1096,1.0,4.0,3.0,1,Travel_Rarely,Human Resources,1,2,Medical,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,0,3,4,6.8648244348241665
1097,3.0,2.0,1.0,0,Travel_Rarely,Research & Development,13,3,Technical Degree,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3,3,3,7.289100877192777
1098,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4,3,3,6.4136402231925
1099,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,7,3,Technical Degree,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7,3,3,7.383247126436666
1100,3.0,4.0,3.0,0,Travel_Rarely,Sales,9,4,Life Sciences,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4,2,4,8.327236652236389
1101,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,8,1,Life Sciences,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1,3,3,9.212509298000834
1102,1.0,3.0,2.0,0,Travel_Rarely,Sales,25,2,Life Sciences,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,4,4,6.801304143126111
